Name,url svg,url gif,url webp,url littie.json
Pig,https://fonts.gstatic.com/s/e/notoemoji/latest/1f416/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f416/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f416/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f416/lottie.json
Racehorse,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40e/lottie.json
Donkey,https://fonts.gstatic.com/s/e/notoemoji/latest/1facf/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1facf/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1facf/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1facf/lottie.json
Ox,https://fonts.gstatic.com/s/e/notoemoji/latest/1f402/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f402/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f402/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f402/lottie.json
Goat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f410/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f410/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f410/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f410/lottie.json
Kangaroo,https://fonts.gstatic.com/s/e/notoemoji/latest/1f998/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f998/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f998/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f998/lottie.json
Tiger,https://fonts.gstatic.com/s/e/notoemoji/latest/1f405/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f405/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f405/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f405/lottie.json
Monkey,https://fonts.gstatic.com/s/e/notoemoji/latest/1f412/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f412/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f412/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f412/lottie.json
Gorilla,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98d/lottie.json
Orangutan,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a7/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a7/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a7/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a7/lottie.json
Chipmunk,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43f_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43f_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43f_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43f_fe0f/lottie.json
Otter,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a6/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a6/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a6/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a6/lottie.json
Bat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f987/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f987/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f987/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f987/lottie.json
Bird,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426/lottie.json
Black-bird,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426_200d_2b1b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426_200d_2b1b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426_200d_2b1b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f426_200d_2b1b/lottie.json
Rooster,https://fonts.gstatic.com/s/e/notoemoji/latest/1f413/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f413/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f413/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f413/lottie.json
Hatching-chick,https://fonts.gstatic.com/s/e/notoemoji/latest/1f423/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f423/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f423/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f423/lottie.json
Baby-chick,https://fonts.gstatic.com/s/e/notoemoji/latest/1f424/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f424/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f424/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f424/lottie.json
Hatched-chick,https://fonts.gstatic.com/s/e/notoemoji/latest/1f425/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f425/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f425/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f425/lottie.json
Eagle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f985/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f985/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f985/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f985/lottie.json
Peace,https://fonts.gstatic.com/s/e/notoemoji/latest/1f54a_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f54a_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f54a_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f54a_fe0f/lottie.json
Goose,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabf/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabf/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabf/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabf/lottie.json
Peacock,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99a/lottie.json
Seal,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ad/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ad/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ad/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ad/lottie.json
Shark,https://fonts.gstatic.com/s/e/notoemoji/latest/1f988/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f988/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f988/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f988/lottie.json
Dolphin,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42c/lottie.json
Whale,https://fonts.gstatic.com/s/e/notoemoji/latest/1f433/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f433/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f433/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f433/lottie.json
Blowfish,https://fonts.gstatic.com/s/e/notoemoji/latest/1f421/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f421/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f421/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f421/lottie.json
Crab,https://fonts.gstatic.com/s/e/notoemoji/latest/1f980/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f980/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f980/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f980/lottie.json
Octopus,https://fonts.gstatic.com/s/e/notoemoji/latest/1f419/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f419/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f419/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f419/lottie.json
Jellyfish,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabc/lottie.json
Spider,https://fonts.gstatic.com/s/e/notoemoji/latest/1f577_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f577_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f577_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f577_fe0f/lottie.json
Snail,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40c/lottie.json
Ant,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41c/lottie.json
Mosquito,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99f/lottie.json
Cockroach,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab3/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab3/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab3/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab3/lottie.json
Fly,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab0/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab0/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab0/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab0/lottie.json
Bee,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41d/lottie.json
Lady-bug,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41e/lottie.json
Butterfly,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98b/lottie.json
Bug,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41b/lottie.json
Worm,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab1/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab1/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab1/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fab1/lottie.json
Paw Prints,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43e/lottie.json
Tomato,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/lottie.json
Tomato,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/lottie.json
Cooking,https://fonts.gstatic.com/s/e/notoemoji/latest/1f373/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f373/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f373/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f373/lottie.json
Spaghetti,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35d/lottie.json
Steaming-bowl,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f35c/lottie.json
Popcorn,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37f/lottie.json
Hot-beverage,https://fonts.gstatic.com/s/e/notoemoji/latest/2615/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2615/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2615/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2615/lottie.json
Clinking-beer-mugs,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37b/lottie.json
Clinking-glasses,https://fonts.gstatic.com/s/e/notoemoji/latest/1f942/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f942/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f942/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f942/lottie.json
Bottle-with-popping-cork,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37e/lottie.json
Wine-glass,https://fonts.gstatic.com/s/e/notoemoji/latest/1f377/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f377/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f377/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f377/lottie.json
Tropical-drink,https://fonts.gstatic.com/s/e/notoemoji/latest/1f379/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f379/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f379/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f379/lottie.json
Construction,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/lottie.json
Construction,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a7/lottie.json
Police-car-light,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a8/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a8/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a8/lottie.json
Bicycle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6b2/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6b2/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6b2/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6b2/lottie.json
Flying-saucer,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6f8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6f8/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6f8/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6f8/lottie.json
Rocket,https://fonts.gstatic.com/s/e/notoemoji/latest/1f680/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f680/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f680/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f680/lottie.json
Airplane-departure,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6eb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6eb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6eb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6eb/lottie.json
Airplane-arrival,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ec/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ec/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ec/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ec/lottie.json
Roller-coaster,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3a2/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3a2/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3a2/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3a2/lottie.json
Camping,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3d5_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3d5_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3d5_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3d5_fe0f/lottie.json
Confetti-ball,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/lottie.json
Confetti-ball,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/lottie.json
